business_name,category_desc,street,city,post_code,latitude,longitude,reviews_count,review_score,hygiene_score,place_id,BusinessName,PostCode,RatingValue,compare_name,compare_post
Al Forno Restaurant,"Italian restaurant, Pizza restaurant","Townsend Parade 1-2-3a, High St",Kingston upon Thames,KT1 1LY,51.4066355,-0.3078062,1251,4.3,,ChIJISg5_r4LdkgR32lEeQhLOmA,,,,,
Stone Pizza,"Pizza restaurant, Italian restaurant, Restaurant",54 Fife Rd,Kingston upon Thames,KT1 1SU,51.4118456,-0.3020446,461,4.4,,ChIJ_SP_-uoLdkgRIxPguPOF6aE,,,,,
Zizzi,"Restaurant, Gluten-free restaurant, Italian restaurant, Pasta shop, Pizza restaurant, Vegan restaurant, Vegetarian restaurant",43 Market Pl,Kingston upon Thames,KT1 1ET,51.4088456,-0.306165,752,4,,ChIJO35s6L8LdkgRoQrJaLmTK58,,,,,
Ramo's Turkish Kitchen,Turkish restaurant,140A London Rd,Kingston upon Thames,KT2 6QL,51.4111423,-0.2907919,979,4.1,,ChIJax8D4_ILdkgRuko6RpkxKzE,,,,,
Wildwood,"Modern European restaurant, Italian restaurant",2-6 High St,Kingston upon Thames,KT1 1EY,51.4088537,-0.3066267,616,4.2,,ChIJz-Rnw78LdkgRtg-DH5Foimg,,,,,
Nando's Kingston,"Restaurant, Chicken restaurant, Delivery service, Delivery Restaurant, Portuguese restaurant, South African restaurant",37-38 High St,Kingston upon Thames,KT1 1LQ,51.407014,-0.307783,1597,4.2,,ChIJJ9eITb4LdkgRQh0dKGyPBmM,,,,,
Busaba Kingston Riverside,Thai restaurant,4 Riverside Walk,Kingston upon Thames,KT1 1QN,51.4107294,-0.3079314,786,4,,ChIJZX6unpULdkgR66h6Wd6WBdU,,,,,
White Hart Fish Bar,Fish and chips takeaway,37 White Hart Ln,Romford,RM7 8JB,51.5909615,0.1577197,110,4.5,,ChIJFyCvNZqk2EcRMm6VJuqy3FE,,,,,
Samosa King Catering,Indian restaurant,"4, Tolworth Parade, East Rd",Romford,RM6 6YU,51.579371,0.135646,123,4.2,,ChIJzWpuymCk2EcRv3SGRyBSFV4,,,,,
Caspian Sea Fish Bar,Fish and chips takeaway,55 Collier Row Ln,Romford,RM5 3BD,51.5895805,0.1679885,155,4.4,,ChIJF8HsIKOk2EcReA2xsH2EDKY,Caspian Sea Fish Bar,RM5 3BD,4,,
Comptoir Libanais,"Lebanese restaurant, Mediterranean restaurant, Restaurant",2A Riverside Walk,Kingston upon Thames,KT1 1QN,51.4107937,-0.3079281,1103,4.4,,ChIJqU3hnpULdkgRjfaaODHnGKE,Comptoir Libanais,KT1 1QN,5,,
Tortilla Kingston,Mexican restaurant,Wood St,Kingston upon Thames,KT1 1TP,51.4112028,-0.3045684,1016,4.4,,ChIJPd2by-oLdkgRMNGl49DiSoU,,,,,
Momma's Kitchen,Caribbean restaurant,Historic Market,Kingston upon Thames,KT1 1JT,51.4097839,-0.3064065,84,4.3,,ChIJ15_T_4wLdkgRp1SQTp7H6GQ,,,,,
Stein's Kingston,German restaurant,56 High St,Kingston upon Thames,KT1 1HN,51.407078,-0.3080672,1215,4.6,,ChIJwYhaVL4LdkgRle3scEWCIXI,,,,,
Browns Kingston,Brasserie,"3 Charter Quay, Jerome Pl",Kingston upon Thames,KT1 1HT,51.4093857,-0.3083179,1895,4.3,,ChIJ155cKr4LdkgR0jb9F4jWHPI,,,,,
Roosters Piri Piri,"Chicken restaurant, Fast food restaurant",4 Richmond Rd,Kingston upon Thames,KT2 5EB,51.4125887,-0.300376,266,3.7,,ChIJFzDKuesLdkgRjpiPPgXXeJw,Roosters Piri Piri,KT2 5EB,5,,
Wingstop Kingston,"Chicken wings restaurant, Chicken restaurant, Restaurant",105 Clarence St,Kingston upon Thames,KT1 1QL,51.4109989,-0.3011137,397,4.1,,ChIJZX5l_EgLdkgRdlOUumNfvAA,,,,,
Le Val,"Lebanese restaurant, Kebab shop, Mediterranean restaurant, Restaurant",60 Fife Rd,Kingston upon Thames,KT1 1SP,51.411913,-0.3016571,979,4.3,,ChIJlcY1VOoLdkgRllyt2MI3Fmw,,,,,
Zaika Essence of India,"Indian restaurant, Biryani restaurant, Indian takeaway, Takeout Restaurant, Restaurant, South Asian restaurant",36 B High St,Kingston upon Thames,KT1 4DB,51.4129724,-0.3109137,72,3.5,,ChIJ9S0aP5ALdkgRUKTuTj9Syrc,,,,,
Romford Fish Bar & Grill,"Fish restaurant, Fish and chips takeaway, Restaurant",132 North St,Romford,RM1 1DL,51.5817827,0.1770908,155,3.2,,ChIJ2TjRZrek2EcR9TSH7nIY2mo,,,,,
The Kingston Charcoal Grill,Fast food restaurant,134 Cambridge Rd,Kingston upon Thames,KT1 3LE,51.4085219,-0.2858505,156,4.1,,ChIJ8U-4Fd4LdkgRP-pHoFnu3Xs,,,,,
LEON Kingston,"Fast food restaurant, Breakfast restaurant, Coffee shop, Lunch restaurant",65-67 Clarence St,Kingston upon Thames,KT1 1RB,51.410891,-0.3031651,186,4,,ChIJOSXmQHMLdkgRCFaa6fE7xYw,,,,,
Pizza Express,"Pizza restaurant, Italian restaurant, Pizza Takeout, Restaurant","5, The Rotunda",Kingston upon Thames,KT1 1QJ,51.4120536,-0.3003465,285,4.2,,ChIJv6MnL-oLdkgRi-n5-Fl_AyY,Pizza Express,KT1 1QJ,5,,
Hach Brasserie Kingston,"Brasserie, Brunch restaurant, Hamburger restaurant, Restaurant",Unit 5 Riverside Walk,Kingston upon Thames,KT1 1QN,51.410559,-0.3080448,488,4.4,,ChIJB8qB0oALdkgRHPIBn60t7Bc,,,,,
Yoriya,"Korean restaurant, Fast food restaurant",2 Castle St,Kingston upon Thames,KT1 1SS,51.4110665,-0.3017522,198,4.7,,ChIJ58OkWeoLdkgRIgn-FQPuGEk,Yoriya,KT1 1SS,1,,
Ocean Basket Kingston,Seafood restaurant,52a High St,Kingston upon Thames,KT1 1EU,51.4072446,-0.3080555,502,4.6,,ChIJccCIIbALdkgRvJZ656hkeG4,,,,,
Pokie & Roll,Japanese restaurant,15 Apple Market,Kingston upon Thames,KT1 1JE,51.4093244,-0.305632,272,4.3,,ChIJi9lTG0MLdkgRuTFmVyvaN90,Pokie & Roll,KT1 1JE,4,,
Phoreal Vietnamese Street Food & Phoreal At Home Ready Meals,"Vietnamese restaurant, Asian restaurant, Delivery service, Fresh food market, Takeout Restaurant, Pho restaurant","Market House, Market Pl",Kingston upon Thames,KT1 1JP,51.4099051,-0.306504,268,4.8,,ChIJA2PTYJULdkgRmDnLC-pGico,,,,,
Pisces Fish Kitchen,Fish & chips restaurant,58 Richmond Rd,Kingston upon Thames,KT2 5EH,51.414734,-0.3006614,325,4.7,,ChIJ630wiusLdkgRKvJidABY40o,Pisces Fish Kitchen,KT2 5EH,5,,
Bindaas,Indian restaurant,10 Kingston Hill,Kingston upon Thames,KT2 7NH,51.4140302,-0.2869192,92,4.9,,ChIJU3mIYL4LdkgRwVJrWVjew_o,Bindaas,KT2 7NH,AwaitingInspection,,
The Terrace Eatery,"Restaurant, Breakfast restaurant, Takeout Restaurant, Cafe, Sandwich shop","6A, Food for Thought, 7 apple Market",Kingston upon Thames,KT1 1JE,51.4092498,-0.3058121,538,3.9,,ChIJAdrq478LdkgRerhcTjVIrIo,,,,,
Burger Plus,"Hamburger restaurant, American restaurant, Fast food restaurant, Kebab shop, Takeout Restaurant, Pizza delivery, Pizza Takeout",46 Old London Rd,Kingston upon Thames,KT2 6QF,51.4107096,-0.2987692,192,4,,ChIJNZIHAd4LdkgR0u1SIbBrw04,,,,,
Wukong,Chinese restaurant,52 Coombe Rd,Kingston upon Thames,KT2 7AF,51.4123896,-0.287132,40,4.6,,ChIJ84XSEW0LdkgROfN0doGp3Mo,Wukong,KT2 7AF,4,,
Taberu Kingston,"Japanese restaurant, Sushi restaurant",35 High St,Kingston upon Thames,KT1 4DA,51.412603,-0.311149,126,3.4,,ChIJS3JCfpgLdkgRx4yyZ0p4t6A,,,,,
Down South LDN Kingston,American restaurant,20 Richmond Rd,Kingston upon Thames,KT2 5EB,51.4130021,-0.3004475,1,5,,ChIJneNF7xoLdkgR3ihLJVJcf9I,,,,,
JACOBS SINCE 1932 LTD,Lebanese restaurant,19 Castle St,Kingston upon Thames,KT1 1ST,51.4114597,-0.3020681,39,4.6,,ChIJ1Y6O0Q0LdkgRTj9-bTREs9M,,,,,
Hawkers Bar and Brasserie,"Bar & grill, Bar, Restaurant",1 Skerne Rd,Kingston upon Thames,KT2 5FJ,51.4136893,-0.3054593,166,4,,ChIJuRa4sZQLdkgRUL5r8DWf050,,,,,
The Cocoanut,"Restaurant, Pub, Thai restaurant",16 Mill St,Kingston upon Thames,KT1 2RF,51.40689,-0.29839,291,4.3,,ChIJEzay0MMLdkgRg_ZPARUDsbo,,,,,
YO Kingston,"Japanese restaurant, Sushi restaurant","First, Bentalls Shopping Centre, Wood St",Kingston upon Thames,KT1 1TP,51.41103,-0.304772,534,3.9,,ChIJ2eAoNZULdkgR5eV3WllbI-c,,,,,
Porto,"Portuguese restaurant, Breakfast restaurant, Mediterranean restaurant",9 Hounslow Rd,Feltham,TW14 9DF,51.4499438,-0.4074262,260,4.5,,ChIJuV3V7mxzdkgRBbIVMSGdG7I,,,,,
Gurkha Durbar,"Indian restaurant, Nepalese restaurant",78 Bedfont Ln,Feltham,TW14 9BP,51.4481356,-0.4117736,258,4.2,,ChIJiTu1e3JzdkgRdfGqY3VxsiI,,,,,
Nido's Feltham,"Fast food restaurant, Pizza Takeout",100 Harlington Rd W,Feltham,TW14 0JJ,51.4567868,-0.4094395,647,4.9,,ChIJVTkG9LRzdkgRjPuJ7pVAlHY,,,,,
Just Burgers Plus,"Hamburger restaurant, American restaurant, Fast food restaurant, Takeout Restaurant",525 Staines Rd,Feltham,TW14 8BP,51.4529232,-0.4307548,180,4.5,,ChIJ8y4AR6JzdkgRC8UCqzM84d0,,,,,
Feltham Charcoal Grill,"Turkish restaurant, Fast food restaurant, Takeout Restaurant",87 Bedfont Ln,Feltham,TW14 9BH,51.4483161,-0.4126553,187,3.7,,ChIJo77TYHJzdkgRiy7Az0SVeMs,,,,,
Hyderabad Express,Restaurant,94 Bedfont Ln,Feltham,TW14 9BP,51.4484577,-0.4123764,143,4,,ChIJDavj5s5zdkgRCFh2binXJ18,,,,,
The Commission,"Restaurant, Breakfast restaurant, Fish & chips restaurant",넬슨 로드,Hounslow,TW6 2GW,51.4591667,-0.4483333,758,3.5,,ChIJCxpE83VxdkgRIVXC2L_zl6k,,,,,
Great Wall,"Fish & chips restaurant, British restaurant, Fast food restaurant",162 Bedfont Ln,Feltham,TW14 9NJ,51.449791,-0.416489,375,4.4,,ChIJ__e4v3RzdkgRAfTPgE8tMcM,,,,,
McDonald's,"Fast food restaurant, American restaurant, Breakfast restaurant, Chicken restaurant, Delivery service, Diner, Hamburger restaurant, Restaurant",2 High St,Feltham,TW13 4AE,51.4471524,-0.40955,1856,3.7,,ChIJnzVYwG1zdkgRfI6Fic8ZmcY,,,,,
The Terrace Restaurant and Bar,"Restaurant, Bar, Bar & grill",Villiers St,London,WC2N 6ND,51.5087285,-0.1249168,42,4.4,,ChIJz_Zg748FdkgRV8N06Z-x2wY,,,,,
Atrio Restaurant & Bar,"Mediterranean restaurant, Bar, Restaurant",1 Addington St,London,SE1 7RY,51.501403,-0.116039,65,4.2,,ChIJu1BA6rMFdkgRXln6ijinPlA,,,,,
Elements,Restaurant,113 Lambeth Rd,London,SE1 7LS,51.4947054,-0.1186894,31,3.6,,ChIJLzKrPcAEdkgRaQfx6XSDWnQ,,,,,
The Restaurant at St Martins Lane,"Gastropub, Restaurant",45 St Martin's Ln,London,WC2N 4HX,51.5104696,-0.1265824,193,4.6,,ChIJSzaWIDkFdkgRW97KH_V1dbE,,,,,
MOC Kitchen,"Vietnamese restaurant, Asian restaurant, Cafe, Corporate entertainment service, Event venue, Family restaurant, Lunch restaurant, Takeout Restaurant, Pho restaurant, Restaurant","2, The Arches, Villiers St",London,WC2N 6NG,51.5080846,-0.1240736,423,4.2,,ChIJDVBtxs4EdkgRuJhAWY9XbJc,,,,,
Chez Antoinette Victoria,"French restaurant, Bar, Breakfast restaurant, Cafe, Brasserie, Wine bar",22 Palmer St,London,SW1H 0PH,51.4982576,-0.1354101,811,4.7,,ChIJ-SetlWEFdkgRfEt3-moto_4,,,,,
Vespa Italian Restaurant,Italian restaurant,9a Irving St,London,WC2H 7AH,51.51001,-0.1287934,851,4.2,,ChIJvUzcV4IFdkgRR-v38zazQ8A,,,,,
DELHI CHEF,"Tiffin center, Catering food and drink supplier, Indian restaurant",90 A Harlington Rd W,Feltham,TW14 0JJ,51.4566087,-0.409223,12,4.3,,ChIJH8_dhxFzdkgRVprVfIYcqJk,,,,,
Hide away cafe,"Restaurant, Cafe",Central Way,Feltham,TW14 0XQ,51.4600008,-0.4097157,103,4.8,,ChIJ6YOrRhBzdkgR9x0qB2PKLfk,,,,,
The Load of Hay,"Restaurant, Pub",330 Staines Rd,Feltham,TW14 9HD,51.4545827,-0.425705,289,4.2,,ChIJNXNj-6BzdkgRfvez7Z3VB7I,The Load of Hay,TW14 9HD,5,,
Bedfont Chicken And Pizza,Takeout Restaurant,497 Staines Rd,Feltham,TW14 8BN,51.4532916,-0.4287174,45,3.6,,ChIJ-wKvGEhzdkgRW44KjMgj4pE,,,,,
The Beehive,"Restaurant, Bar, Pub",333 Staines Rd,Feltham,TW14 9HF,51.4554706,-0.4201696,142,4.4,,ChIJJW0oyQtzdkgRQ5Pz_G3M9Vk,,,,,
Nando's Feltham,"Restaurant, Chicken restaurant, Delivery service, Delivery Restaurant, Portuguese restaurant, South African restaurant","Unit 1 The Centre, High St",Feltham,TW13 4BS,51.445116,-0.410902,1992,4,,ChIJx7fB62ZzdkgRM0XUSPrO-y0,,,,,
Wasabi Sushi & Bento,"Japanese restaurant, Asian restaurant, Sushi restaurant",81 Clarence St,Kingston upon Thames,KT1 1RB,51.4110113,-0.3024004,38,3.6,,ChIJo4RioEMLdkgRpbXmCd6DjNA,,,,,
Marsa Charcoal Grill Wafflemeister,Middle Eastern restaurant,6 Fife Rd,Kingston upon Thames,KT1 1SZ,51.4112417,-0.3036987,165,4.4,,ChIJ2dJCSW0LdkgRE1r2FlTUn-4,,,,,
The Foresters Arms,"Gastropub, Bar, Hotel, Restaurant",45 High St,Kingston upon Thames,KT1 4DG,51.4129381,-0.311374,462,4.3,,ChIJOR--v5YLdkgRSFiGaVXQDI0,The Foresters Arms,KT1 4DG,5,,
Fooks House,"Chinese takeaway, Chinese restaurant",141 Staines Rd,Feltham,TW14 0JS,51.4573318,-0.4096389,75,4.1,,ChIJ3Z9cchFzdkgRHozL-fY_LMg,Fooks House,TW14 0JS,5,,
Favorite Chicken Kingston,"Fast food restaurant, Chicken restaurant, Takeout Restaurant",55 Cambridge Rd,Kingston upon Thames,KT1 3NS,51.4084333,-0.2850418,198,3.8,,ChIJ7YQYOd4LdkgRuTtM1u1xDN4,,,,,
Subway,"Sandwich shop, Fast food restaurant, Takeout Restaurant, Restaurant",Great South-West Rd,London,TW14 0PR,51.4655195,-0.4240238,82,3.6,,ChIJAfPIwqlzdkgR6PtdnwfgXck,,,,,
Three Flames,"Kebab shop, Breakfast restaurant, Cafe, Restaurant",166 The Centre,Feltham,TW13 4BS,51.4453833,-0.4107273,313,4.5,,ChIJ3Y4nBW5zdkgRmY5M5fAhCxs,,,,,
Lotus House,"Chinese takeaway, Chinese restaurant",9 Cambridge Rd,Kingston upon Thames,KT1 3NG,51.410004,-0.2901057,59,4.6,,ChIJlbAJgucLdkgRqNVRjgaanck,Lotus House,KT1 3NG,5,,
West Kebab,"Kebab shop, Fast food restaurant, Takeout Restaurant, Restaurant",123 Harlington Rd W,Feltham,TW14 0JG,51.4563757,-0.4097038,71,3.1,,ChIJVSvgJhJzdkgRARzfOJb_kd0,,,,,
TukTuk Express,Pan-Asian restaurant,11 Cambridge Rd,Kingston upon Thames,KT1 3NG,51.4100506,-0.2899979,16,4.6,,ChIJVeIYlsALdkgRApjO3qtRETo,,,,,
Flamingo Flames feltham high street,"Pizza restaurant, Chicken restaurant, Fast food restaurant, Pizza Takeout","146 The Centre, High St",Feltham,TW13 4BS,51.4458195,-0.4105482,242,4.5,,ChIJ5a_cGTlzdkgRRMrvM-RnKV0,,,,,
Spuds,"Restaurant, Breakfast restaurant, Cafe",56 Eden St,Kingston upon Thames,KT1 1EE,51.4092433,-0.3031614,156,4.5,,ChIJY8MqIsALdkgRaSJYxo_4cAM,Spuds,KT1 1EE,5,,
Appetiser Pizza,"Vegetarian restaurant, Pizza delivery, Pizza restaurant, Pizza Takeout, Vegan restaurant",7 Wilton Parade,Feltham,TW13 4BU,51.4448957,-0.4109504,234,4.7,,ChIJlRI4UNFzdkgRXcHeOd7hd_4,,,,,
Sufi's Kingston,"Takeout Restaurant, Restaurant",179 London Rd,Kingston upon Thames,KT2 6PA,51.4132679,-0.2882788,158,3.7,,ChIJfxrWzX0LdkgR37BqV6ZYyTU,,,,,
Shere Khan Feltham,Restaurant,Air Park Way,Feltham,TW13 7LX,51.4440576,-0.4053902,994,4.3,,ChIJtzopmCZzdkgRHLzxSS1dIPg,,,,,
Hukka Me Up Lounge,Restaurant,98 Harlington Rd W,Feltham,TW14 0JJ,51.4568072,-0.4093523,102,4.5,,ChIJAc7BDnhzdkgR8j4znlmg5hM,,,,,
Cornerstone Kingston,"Restaurant, Pub","Unit 1, The Rotunda, Clarence St",Surrey,KT1 1QJ,51.4119519,-0.300271,505,3.7,,ChIJ7b7mYOoLdkgRRNI_s5Xm-E4,,,,,
Americano Fried Chicken,Chicken restaurant,29 Cambridge Rd,Kingston upon Thames,KT1 3NQ,51.4099566,-0.2891359,0,,,ChIJH7JwZOcLdkgROH2sVUOVXnM,,,,,
McDonald's,"Fast food restaurant, American restaurant, Breakfast restaurant, Chicken restaurant, Delivery service, Diner, Hamburger restaurant, Restaurant",82 Eden St,Kingston upon Thames,KT1 1DJ,51.4100494,-0.3021942,2206,3.6,,ChIJK40yhOoLdkgRomIUiJoULH0,,,,,
KFC Kingston,"Fast food restaurant, Chicken restaurant, Chicken wings restaurant, Fried chicken takeaway, Takeout Restaurant","Station Buildings, 167 Clarence St",Kingston upon Thames,KT1 1QT,51.4117278,-0.3007289,718,3.4,,ChIJDcrIudQLdkgRXxjct15EsVw,,,,,
Kung Fu Chinese Buffet,Chinese restaurant,Clarence St,Kingston upon Thames,KT1 1QJ,51.41184,-0.3002545,804,3.7,,ChIJ7yNlNuoLdkgRQAPPfgzi9aQ,,,,,
The Boaters Inn,"Restaurant, Pub","Canbury Gardens, Lower Ham Rd",Kingston upon Thames,KT2 5AU,51.418646,-0.305747,1661,4.3,,ChIJW2aBRe0LdkgRtFNnb5h3tc8,,,,,
Al,"Indian takeaway, Bangladeshi restaurant, Halal restaurant, Indian restaurant, Takeout Restaurant, Restaurant",11 Cambridge Rd,Kingston upon Thames,KT1 3NG,51.4100299,-0.2900207,76,4.2,,ChIJmbC6eOcLdkgRZrIi_4iOWOY,,,,,
La Gioconda Italian Restaurant&Pizzeria,"Italian restaurant, Northern Italian restaurant, Pizza delivery, Pizza restaurant, Pizza Takeout, Restaurant","La Gioconda Pizzorante, 59 High St",London,N8 7QB,51.5879926,-0.1164994,579,4.5,,ChIJwdY9DugbdkgRJ4hxrJ8Xz0k,,,,,
Pitta Corner,"Greek restaurant, Restaurant",43 High Rd,London,N22 6BH,51.5917617,-0.1050964,466,4.2,,ChIJu9XSsjQbdkgRVGMgSH7qihQ,Pitta Corner,N22 6BH,4,,
The Real Greek,Greek restaurant,224 Muswell Hill Broadway,London,N10 3SH,51.5908682,-0.142144,680,3.9,,ChIJ7VyCJC0adkgRh0Wzgrnnqlg,The Real Greek,N10 3SH,5,,
Tootoomoo Crouch End,"Pan-Asian restaurant, Chinese restaurant, Sushi restaurant, Thai restaurant",12 Crouch End Hill,London,N8 8AA,51.5780226,-0.1245747,535,4.3,,ChIJ8RCFp7gbdkgR_gIcdCqseeo,,,,,
Sushi Zento Muswell Hill,"Sushi restaurant, Japanese restaurant, Restaurant",476 Muswell Hill Broadway,London,N10 1BT,51.5928013,-0.1432613,481,4.6,,ChIJN17lkywadkgR9_h7GPrER0A,,,,,
Sumak Restaurant,"Turkish restaurant, Halal restaurant, Mediterranean restaurant",141 Tottenham Ln,London,N8 9BJ,51.5823683,-0.1187744,924,4.6,,ChIJGTt25cEbdkgRwqkvPuZ4ldU,Sumak Restaurant,N8 9BJ,3,,
Brumus Bar & Restaurant,"British restaurant, Bar, Breakfast restaurant, Lunch restaurant, Brasserie",1 Suffolk Pl,London,SW1Y 4HX,51.5083308,-0.1310363,353,4.2,,ChIJ_3vAw9EEdkgR2Xu5DfPznoE,,,,,
Prezzo Italian Restaurant London St Martins Lane,Restaurant,116 St Martin's Ln,London,WC2N 4BD,51.5096819,-0.1271143,1228,4.1,,ChIJw9b3180EdkgRjrehNp_N1DM,,,,,
Skylon,"Modern European restaurant, Bar & grill, British restaurant","Belvedere Rd, Royal Festival Hall",London,SE1 8XX,51.505722,-0.1174495,1074,3.9,,ChIJEYfH57cEdkgRyxfvZJrZDu8,,,,,
Hannah Japanese restaurant,"Japanese restaurant, Restaurant","Southbank Riverside, Belvedere Rd",London,SE1 7PB,51.5012139,-0.1185127,352,4.5,,ChIJyWK_bccEdkgRe5PnoNXATxU,,,,,
St Stephens Tavern Pub & Restaurant,"Restaurant, Bar, Beer garden, Event venue, Function room facility, Gastropub, Pub, Wedding venue",10 Bridge St,London,SW1A 2JJ,51.501168,-0.12559,3906,4.1,,ChIJZSfzRMQEdkgRKp5LnanZ2KM,,,,,
Prezzo Italian Restaurant London Northumberland Avenue,Restaurant,"Grand Buildings, 31-32 Northumberland Ave",London,WC2N 5BW,51.5074879,-0.1265314,1417,4,,ChIJZf2Jlc4EdkgRv83xDpKQfHA,,,,,
Sino Thai Restaurant,"Thai restaurant, Asian restaurant, Southeast Asian restaurant",127-128 Lower Marsh,London,SE1 7AE,51.5005014,-0.1136474,325,3.7,,ChIJKRcbGLkEdkgR8kiFzcDSGQw,Sino Thai Restaurant,SE1 7AE,3,,
Ma La Sichuan,"Sichuan restaurant, Chinese restaurant, Takeout Restaurant",37 Monck St,London,SW1P 2BL,51.4967139,-0.130643,1191,4.5,,ChIJZRnZ4dwEdkgRy-CoHK7UfPw,,,,,
Pizza Hut Delivery,"Pizza restaurant, Pizza delivery, Pizza Takeout, Restaurant",41 Richmond Rd,Kingston upon Thames,KT2 5BW,51.41416,-0.30089,69,2.9,,ChIJwRPDfhELdkgRo5ULmxJ9Rcw,,,,,
Subway,"Sandwich shop, Fast food restaurant, Takeout Restaurant, Restaurant",18 Castle St,Kingston upon Thames,KT1 1SS,51.4110828,-0.3019089,327,4.2,,ChIJUWjdmsALdkgROOg4bWuTaO8,Subway,KT1 1SS,5,,
Coco Chicken and Waffles,"Soul food restaurant, Fried chicken takeaway",63 Richmond Rd,Kingston upon Thames,KT2 5BP,51.4151271,-0.301204,5,4.2,,ChIJURc6pIoLdkgRbz1O9ZjuCzg,,,,,
Smash Patties,Hamburger restaurant,12 Castle St,Kingston upon Thames,KT1 1SS,51.4112606,-0.3017735,4,4,,ChIJy1WAxTULdkgREqQLY__ktrk,,,,,
Haweli,"Indian takeaway, Asian fusion restaurant, Asian restaurant, Indian restaurant, Delivery Restaurant, Takeout Restaurant, Restaurant",27 Cambridge Rd,Kingston upon Thames,KT1 3NQ,51.4098993,-0.2892685,22,4.7,,ChIJ4dtcBZ0LdkgR93WOy2zg434,,,,,
Fortunella Caf,"Cafe, Breakfast restaurant, Salad shop",8 Apple Market,Kingston upon Thames,KT1 1JE,51.4093198,-0.3057916,527,4.6,,ChIJAdrq478LdkgRbIQdZ-jtDAs,,,,,
YO Feltham Dukes Green Tesco Kiosk,Takeout Restaurant,Dukes Green Ave,Feltham,TW14 0LH,51.4586327,-0.4137381,0,,,ChIJ-370m2JzdkgRaLOmu2ZY3Lo,,,,,
The Wych Elm,"Restaurant, Bar, Pub",93 Elm Rd,Kingston upon Thames,KT2 6HT,51.4170467,-0.2941887,598,4.6,,ChIJZX3Wc-8LdkgR07UFZyWcBRk,,,,,
Amigos Burgers & Shakes,Hamburger restaurant,158 The Centre,Feltham,TW13 4BS,51.4456151,-0.4105937,78,3.9,,ChIJ7d8xjpFzdkgR6UTaOYhKm7Q,,,,,
NAKOS,"Restaurant, Breakfast restaurant, Cafe, Dessert restaurant, Lunch restaurant, Mediterranean restaurant, Pancake restaurant, Seafood restaurant, Wine bar",10 Apple Market,Kingston upon Thames,KT1 1JE,51.4094646,-0.3056257,48,4.9,,ChIJwW1m-Q8LdkgRZZ2SIofzvZw,,,,,
Snacks Corner,"Sandwich shop, Cafe, Fast food restaurant, Snack bar","Wolverton House, 33 Coombe Rd",Kingston upon Thames,KT2 7AY,51.4128434,-0.2839342,33,4.6,,ChIJb_bIqOELdkgRNX0LLUMcw6I,,,,,
Le Taj,"Indian restaurant, Cocktail bar","Cavendish Terrace, 8 Cavendish Ter",Feltham,TW13 4HE,51.4422857,-0.4126884,202,4.6,,ChIJ2zJnP3BzdkgRS3jtZRgG9ss,Le Taj,TW13 4HE,4,,
Subway,"Sandwich shop, Fast food restaurant, Takeout Restaurant, Restaurant",Clockhouse Ln,London,TW14 8RD,51.4483991,-0.4474909,38,3.2,,ChIJ5dtyKOtzdkgRSxVP1EJaSck,,,,,
Bedfont Kebab,"Kebab shop, Fast food restaurant",430 Staines Rd,Feltham,TW14 8BS,51.4531995,-0.4314829,38,3.8,,ChIJr0TfrK5zdkgR8XJgM5bMNM0,Bedfont Kebab,TW14 8BS,4,,
Weldfinn,"Chicken restaurant, Grill, Fast food restaurant, Fried chicken takeaway, Restaurant",40-42 Hawks Rd,Kingston upon Thames,KT1 3EG,51.4089441,-0.2916984,189,4,,ChIJEVPNQt0LdkgRDRpkY20MlSk,Weldfinn,KT1 3EG,4,,
Namaste Gurkha,"Nepalese restaurant, Indian restaurant","1, Parkfield Parade",Feltham,TW13 4HJ,51.4401406,-0.415391,547,4.5,,ChIJG3MYFnpzdkgRkfMTYA7ixRc,Namaste Gurkha,TW13 4HJ,5,,
Fish & Chips,Fish and chips takeaway,"La Premiere Picture Framers, Staines Rd",Feltham,TW14 8BN,51.4533872,-0.4289059,37,4.1,,ChIJxSXehqFzdkgRaZ46xIUAtPs,,,,,
Red Roosters Piri Piri,"Fried chicken takeaway, Chicken shop, Delivery service, Hamburger restaurant, Delivery Restaurant, Takeout Restaurant",46 Old London Rd,Kingston upon Thames,KT2 6QF,51.4107065,-0.2988137,0,,,ChIJLVEOk0YLdkgRx_Q6UbuVmIc,,,,,
J Lahori Original,Pakistani restaurant,100c High St,Feltham,TW13 4EX,51.4430774,-0.4125009,178,4.2,,ChIJz1oxKk9zdkgR5Oi-adWT6BA,J Lahori Original,TW13 4EX,4,,
German Doner Kebab,"Kebab shop, Family restaurant, Fast food restaurant, Halal restaurant, Restaurant",57D Eden St,Kingston upon Thames,KT1 1DA,51.410322,-0.3024631,847,4.4,,ChIJ2bSoEioLdkgRA-4wcZvZ1h0,German Doner Kebab,KT1 1DA,5,,
Tandoori Nights,Indian restaurant,232 Uxbridge Rd,Feltham,TW13 5DL,51.4460447,-0.4000725,139,3.8,,ChIJsTy_-GlzdkgRpX0R3rgogoI,Tandoori Nights,TW13 5DL,5,,
The Pizza Box,"Pizza Takeout, Takeout Restaurant",53A Cambridge Rd,Kingston upon Thames,KT1 3NS,51.408452,-0.285117,86,3.6,,ChIJscXhON4LdkgRymbdIRDEv-0,,,,,
