"address","categories/0","categories/1","categories/2","categories/3","categories/4","categories/5","categories/6","categories/7","categories/8","categories/9","categories/10","categoryName","city","countryCode","isAdvertisement","location/lat","location/lng","neighborhood","permanentlyClosed","placeId","postalCode","rank","reviewsCount","searchPageLoadedUrl","searchPageUrl","searchString","state","street","temporarilyClosed","title","totalScore","url"
"59 Grafton Rd, London NW5 3EL, United Kingdom","Sandwich shop",,,,,,,,,,,"Sandwich shop","London","GB","false","51.5485067","-0.1467767","59 Grafton Rd","false","ChIJCWLNnPwadkgRLzCMt2p_Whc","NW5 3EL","26","41","https://www.google.com/maps/search/sandwich+shop/@51.6490995,-0.1563842,15z/data=!4m2!2m1!6e5?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.64909951995193,-0.15638423653233663,15z?hl=en","sandwich shop",,"59 Grafton Rd","false","Andy's Sandwich Bar.","4.3","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJCWLNnPwadkgRLzCMt2p_Whc"
"199 Ordnance Rd, Enfield EN3 6AB, United Kingdom","Sandwich shop","Takeout Restaurant",,,,,,,,,,"Sandwich shop","Enfield","GB","false","51.6710772","-0.030262","199 Ordnance Rd","false","ChIJfbcojpEfdkgR0cMIKlRDeu0","EN3 6AB","27","4","https://www.google.com/maps/search/sandwich+shop/@51.6490995,-0.1563842,15z/data=!4m2!2m1!6e5?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.64909951995193,-0.15638423653233663,15z?hl=en","sandwich shop",,"199 Ordnance Rd","false","Sandwich Bar","4.8","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJfbcojpEfdkgR0cMIKlRDeu0"
"249 Goswell Rd., London EC1V 7JD, United Kingdom","Sandwich shop","Breakfast restaurant","Cafe","Fast food restaurant",,,,,,,,"Sandwich shop","London","GB","false","51.5296551","-0.1024548","249 Goswell Rd.","false","ChIJE1PgoVsbdkgRxANFG29ZFoQ","EC1V 7JD","29","55","https://www.google.com/maps/search/sandwich+shop/@51.6490995,-0.1563842,15z/data=!4m2!2m1!6e5?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.64909951995193,-0.15638423653233663,15z?hl=en","sandwich shop",,"249 Goswell Rd.","false","Berni's Sandwich Bar","4.4","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJE1PgoVsbdkgRxANFG29ZFoQ"
"Aden Rd, Enfield EN3 7SY, United Kingdom","Sandwich shop",,,,,,,,,,,"Sandwich shop","Enfield","GB","false","51.6487551","-0.0308716","Aden Rd","false","ChIJu8g_IrEfdkgRrEaIBjFIueo",,"31","6","https://www.google.com/maps/search/sandwich+shop/@51.6490995,-0.1563842,15z/data=!4m2!2m1!6e5?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.64909951995193,-0.15638423653233663,15z?hl=en","sandwich shop",,"Aden Rd","false","Café & Sandwich Bar","3.8","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJu8g_IrEfdkgRrEaIBjFIueo"
"11 York Wy, London N7 9QG, United Kingdom","Sandwich shop","Cafe","Fast food restaurant","Takeout Restaurant",,,,,,,,"Sandwich shop","London","GB","false","51.5430542","-0.1259956","11 York Wy","false","ChIJudfBHBEbdkgR_PQtZzDBD6c","N7 9QG","32","50","https://www.google.com/maps/search/sandwich+shop/@51.6490995,-0.1563842,15z/data=!4m2!2m1!6e5?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.64909951995193,-0.15638423653233663,15z?hl=en","sandwich shop",,"11 York Wy","false","Primrose Sandwich Bar","4.5","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJudfBHBEbdkgR_PQtZzDBD6c"
"1a Highbury Park, London N5 1QJ, United Kingdom","Sandwich shop","Breakfast restaurant","Cafe","Coffee shop","Vegetarian restaurant",,,,,,,"Sandwich shop","London","GB","false","51.5534565","-0.0985078","1a Highbury Park","false","ChIJfQcQwn4bdkgRm3io0k1GWvA","N5 1QJ","33","54","https://www.google.com/maps/search/sandwich+shop/@51.6490995,-0.1563842,15z/data=!4m2!2m1!6e5?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.64909951995193,-0.15638423653233663,15z?hl=en","sandwich shop",,"1a Highbury Park","false","Pia's Cafe, Sandwich & Coffee Shop","4.6","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJfQcQwn4bdkgRm3io0k1GWvA"
"2, Monkville Parade, London NW11 0AL, United Kingdom","Sandwich shop",,,,,,,,,,,"Sandwich shop","London","GB","false","51.587735","-0.200001","2, Monkville Parade","false","ChIJy0_dTaUQdkgRdUjhk9eMHm0","NW11 0AL","35","294","https://www.google.com/maps/search/sandwich+shop/@51.6490995,-0.1563842,15z/data=!4m2!2m1!6e5?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.64909951995193,-0.15638423653233663,15z?hl=en","sandwich shop",,"2, Monkville Parade","false","The Salt Beef Bar","4.3","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJy0_dTaUQdkgRdUjhk9eMHm0"
"7B, Glenmore Parade, Mount Pleasant, Wembley HA0 4PJ, United Kingdom","Sandwich shop","Coffee store",,,,,,,,,,"Sandwich shop","Wembley","GB","false","51.5418023","-0.2974987","7B, Glenmore Parade, Mount Pleasant","false","ChIJB2aRmjsSdkgRJ0u5_C2TMbw","HA0 4PJ","36","29","https://www.google.com/maps/search/sandwich+shop/@51.6490995,-0.1563842,15z/data=!4m2!2m1!6e5?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.64909951995193,-0.15638423653233663,15z?hl=en","sandwich shop",,"7B, Glenmore Parade, Mount Pleasant","false","Alperton Sandwich Bar","4.5","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJB2aRmjsSdkgRJ0u5_C2TMbw"
"38 St Peter's St, London N1 8JT, United Kingdom","Sandwich shop","Takeout Restaurant",,,,,,,,,,"Sandwich shop","London","GB","false","51.5343858","-0.0984888","38 St Peter's St","false","ChIJewbFaV4bdkgR4wBEwpM8-jQ","N1 8JT","40","29","https://www.google.com/maps/search/sandwich+shop/@51.6490995,-0.1563842,15z/data=!4m2!2m1!6e5?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.64909951995193,-0.15638423653233663,15z?hl=en","sandwich shop",,"38 St Peter's St","false","Nibbles","4.8","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJewbFaV4bdkgR4wBEwpM8-jQ"
"Leyton Mills Retail Park Unit 6, London E10 5NH, United Kingdom","Sandwich shop","Fast food restaurant","Takeout Restaurant","Restaurant",,,,,,,,"Sandwich shop","London","GB","false","51.5566009","-0.00708","Leyton Mills Retail Park Unit 6","false","ChIJ_bX1gpIddkgRHR8xVUv-3E4","E10 5NH","21","58","https://www.google.com/maps/search/sandwich+shop/@51.5851813,0.01395,15z/data=!4m2!2m1!6e5?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.585181311971155,0.013949979798505242,15z?hl=en","sandwich shop",,"Leyton Mills Retail Park Unit 6","false","Subway","3","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJ_bX1gpIddkgRHR8xVUv-3E4"
"95 Cranbrook Rd, Cranbrook, Ilford IG1 4PG, United Kingdom","Sandwich shop","Fast food restaurant","Takeout Restaurant","Restaurant",,,,,,,,"Sandwich shop","Ilford","GB","false","51.5610663","0.0690887","95 Cranbrook Rd","false","ChIJzfMwaiyn2EcRNYowGYks8co","IG1 4PG","22","169","https://www.google.com/maps/search/sandwich+shop/@51.5851813,0.01395,15z/data=!4m2!2m1!6e5?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.585181311971155,0.013949979798505242,15z?hl=en","sandwich shop",,"95 Cranbrook Rd","false","Subway","3.6","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJzfMwaiyn2EcRNYowGYks8co"
"48 High St, London IG6 2DQ, United Kingdom","Sandwich shop","Fast food restaurant","Takeout Restaurant","Restaurant",,,,,,,,"Sandwich shop","London","GB","false","51.5896257","0.0819093","48 High St","false","ChIJtwyEGbCm2EcRSTx_BtdLcHc","IG6 2DQ","23","161","https://www.google.com/maps/search/sandwich+shop/@51.5851813,0.01395,15z/data=!4m2!2m1!6e5?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.585181311971155,0.013949979798505242,15z?hl=en","sandwich shop",,"48 High St","false","Subway","3","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJtwyEGbCm2EcRSTx_BtdLcHc"
"9 Hall Ln, Chingford Mount, London E4 8HH, United Kingdom","Sandwich shop","Fast food restaurant","Takeout Restaurant","Restaurant",,,,,,,,"Sandwich shop","London","GB","false","51.6168395","-0.0185009","9 Hall Ln","false","ChIJgxqROhQedkgR80OcSrJ0dvI","E4 8HH","24","84","https://www.google.com/maps/search/sandwich+shop/@51.5851813,0.01395,15z/data=!4m2!2m1!6e5?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.585181311971155,0.013949979798505242,15z?hl=en","sandwich shop",,"9 Hall Ln","false","Subway","3.5","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJgxqROhQedkgR80OcSrJ0dvI"
"9 Woodgrange Rd, London E7 8BA, United Kingdom","Sandwich shop","Fast food restaurant","Takeout Restaurant","Restaurant",,,,,,,,"Sandwich shop","London","GB","false","51.5470792","0.0252408","9 Woodgrange Rd","false","ChIJLd6EwKKn2EcRDpt7xeECB4A","E7 8BA","25","172","https://www.google.com/maps/search/sandwich+shop/@51.5851813,0.01395,15z/data=!4m2!2m1!6e5?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.585181311971155,0.013949979798505242,15z?hl=en","sandwich shop",,"9 Woodgrange Rd","false","Subway","3.4","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJLd6EwKKn2EcRDpt7xeECB4A"
"262 Hackney Rd, London E2 7SQ, United Kingdom","Sandwich shop",,,,,,,,,,,"Sandwich shop","London","GB","false","51.5308556","-0.0690903","262 Hackney Rd","false","ChIJpQedYV4ddkgRuOsH9X0XlyM","E2 7SQ","26","273","https://www.google.com/maps/search/sandwich+shop/@51.5851813,0.01395,15z/data=!4m2!2m1!6e5?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.585181311971155,0.013949979798505242,15z?hl=en","sandwich shop",,"262 Hackney Rd","false","Dom's Subs","4.6","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJpQedYV4ddkgRuOsH9X0XlyM"
"Unit 68, Containerville, 1 Emma St, London E2 9FP, United Kingdom","Sandwich shop","American restaurant","Breakfast restaurant","Caterer","Fast food restaurant","Lunch restaurant","Restaurant",,,,,"Sandwich shop","London","GB","false","51.5324774","-0.0601614","Unit 68, Containerville, 1 Emma St","false","ChIJh6Ipm44ddkgRfVkYiZ85MSQ","E2 9FP","27","20","https://www.google.com/maps/search/sandwich+shop/@51.5851813,0.01395,15z/data=!4m2!2m1!6e5?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.585181311971155,0.013949979798505242,15z?hl=en","sandwich shop",,"Unit 68, Containerville, 1 Emma St","false","Which Wich Superior Sandwiches - Shoreditch","4.1","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJh6Ipm44ddkgRfVkYiZ85MSQ"
"53 Wood St, London E17 3JX, United Kingdom","Sandwich shop","Dessert restaurant","Cafe","Soft drinks shop","Vegetarian restaurant",,,,,,,"Sandwich shop","London","GB","false","51.5895138","-0.0041238","53 Wood St","false","ChIJjwd9i2IddkgRgNvXX2Sfs5k","E17 3JX","29","45","https://www.google.com/maps/search/sandwich+shop/@51.5851813,0.01395,15z/data=!4m2!2m1!6e5?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.585181311971155,0.013949979798505242,15z?hl=en","sandwich shop",,"53 Wood St","false","Wood Street Cafe","4.5","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJjwd9i2IddkgRgNvXX2Sfs5k"
"376 Mentmore Terrace, London E8 3DQ, United Kingdom","Sandwich shop","Restaurant",,,,,,,,,,"Sandwich shop","London","GB","false","51.5396544","-0.0579873","376 Mentmore Terrace","false","ChIJM0JEdxwddkgRA9n3DN6UUK0","E8 3DQ","32","367","https://www.google.com/maps/search/sandwich+shop/@51.5851813,0.01395,15z/data=!4m2!2m1!6e5?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.585181311971155,0.013949979798505242,15z?hl=en","sandwich shop",,"376 Mentmore Terrace","false","Bread & Truffle - LondonFields","4.6","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJM0JEdxwddkgRA9n3DN6UUK0"
"123 High St., London E11 2RL, United Kingdom","Sandwich shop","Caterer","Coffee shop","Restaurant","Cafe",,,,,,,"Sandwich shop","London","GB","false","51.5768153","0.0276218","123 High St.","false","ChIJraEWiT-n2EcRC-eVzVAJC8E","E11 2RL","33","114","https://www.google.com/maps/search/sandwich+shop/@51.5851813,0.01395,15z/data=!4m2!2m1!6e5?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.585181311971155,0.013949979798505242,15z?hl=en","sandwich shop",,"123 High St.","false","Cafe Chicchi","4","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJraEWiT-n2EcRC-eVzVAJC8E"
"142A Southwark St, London SE1 0SW, United Kingdom","Sandwich shop",,,,,,,,,,,"Sandwich shop","London","GB","false","51.5064961","-0.102303","142A Southwark St","false","ChIJTd52EK8EdkgRcUMM2bGOUZ4","SE1 0SW","37","116","https://www.google.com/maps/search/sandwich+shop/@51.5851813,0.01395,15z/data=!4m2!2m1!6e5?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.585181311971155,0.013949979798505242,15z?hl=en","sandwich shop",,"142A Southwark St","false","Bankside Sandwich Bar","4.8","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJTd52EK8EdkgRcUMM2bGOUZ4"
"60 Paul St, London EC2A 4LN, United Kingdom","Sandwich shop","Takeout Restaurant",,,,,,,,,,"Sandwich shop","London","GB","false","51.5245949","-0.0843004","60 Paul St","false","ChIJJeziva8cdkgRRKfuIqZ7KLE","EC2A 4LN","39","43","https://www.google.com/maps/search/sandwich+shop/@51.5851813,0.01395,15z/data=!4m2!2m1!6e5?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.585181311971155,0.013949979798505242,15z?hl=en","sandwich shop",,"60 Paul St","false","Silvios","3.8","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJJeziva8cdkgRRKfuIqZ7KLE"
"8A Spring St, Tyburnia, London W2 3RA, United Kingdom","Sandwich shop","Cafe","Takeout Restaurant",,,,,,,,,"Sandwich shop","London","GB","false","51.514534","-0.175676","8A Spring St","false","ChIJIaIRUk0FdkgRwwUa8TKfEeA","W2 3RA","41","14","https://www.google.com/maps/search/sandwich+shop/@51.6490995,-0.1563842,15z/data=!4m2!2m1!6e5?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.64909951995193,-0.15638423653233663,15z?hl=en","sandwich shop",,"8A Spring St","false","Luigi's Sandwich Bar","4.9","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJIaIRUk0FdkgRwwUa8TKfEeA"
"Imperial Hall, 3-5 Old Street Station, London EC1Y 1BE, United Kingdom","Sandwich shop",,,,,,,,,,,"Sandwich shop","London","GB","false","51.5262192","-0.0879883","Imperial Hall, 3-5 Old Street Station","false","ChIJKXR2GlcbdkgRxfgN5TUzlPQ","EC1Y 1BE","42","22","https://www.google.com/maps/search/sandwich+shop/@51.6490995,-0.1563842,15z/data=!4m2!2m1!6e5?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.64909951995193,-0.15638423653233663,15z?hl=en","sandwich shop",,"Imperial Hall, 3-5 Old Street Station","false","Lennies Sandwich Bar","3.3","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJKXR2GlcbdkgRxfgN5TUzlPQ"
"5 Fitzmaurice Pl, London W1J 6DF, United Kingdom","Sandwich shop","Cafe",,,,,,,,,,"Sandwich shop","London","GB","false","51.5084137","-0.144723","5 Fitzmaurice Pl","false","ChIJm1-ybSkFdkgRUcLUN4PZwrw","W1J 6DF","43","41","https://www.google.com/maps/search/sandwich+shop/@51.6490995,-0.1563842,15z/data=!4m2!2m1!6e5?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.64909951995193,-0.15638423653233663,15z?hl=en","sandwich shop",,"5 Fitzmaurice Pl","false","Yummy Sandwich Bar","4.1","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJm1-ybSkFdkgRUcLUN4PZwrw"
"103 Talbot Rd, London W11 2AT, United Kingdom","Sandwich shop",,,,,,,,,,,"Sandwich shop","London","GB","false","51.516648","-0.2004361","103 Talbot Rd","false","ChIJXcX9la4RdkgR-F6xBciHz7c","W11 2AT","44","118","https://www.google.com/maps/search/sandwich+shop/@51.6490995,-0.1563842,15z/data=!4m2!2m1!6e5?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.64909951995193,-0.15638423653233663,15z?hl=en","sandwich shop",,"103 Talbot Rd","false","Secret Sandwich Shop","4.1","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJXcX9la4RdkgR-F6xBciHz7c"
"211 Strand, Temple, London WC2R 1AP, United Kingdom","Sandwich shop","Cafe","Cafeteria","Caterer","Coffee shop","Lunch restaurant","Restaurant",,,,,"Sandwich shop","London","GB","false","51.513119","-0.113161","211 Strand","false","ChIJZf2Jlc4EdkgRKI-Z1krGKrQ","WC2R 1AP","45","98","https://www.google.com/maps/search/sandwich+shop/@51.6490995,-0.1563842,15z/data=!4m2!2m1!6e5?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.64909951995193,-0.15638423653233663,15z?hl=en","sandwich shop",,"211 Strand","false","Brunel Sandwich Shop - Stand, London","4.6","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJZf2Jlc4EdkgRKI-Z1krGKrQ"
"Great Cambridge Rd, London EN1 1JD, United Kingdom","Sandwich shop","Bakery","Bar","Breakfast restaurant","Coffee roasters","Coffee shop","Coffee store","Lunch restaurant","Salad shop",,,"Sandwich shop","London","GB","false","51.6423749","-0.0614119","Great Cambridge Rd","false","ChIJVQ4bnbwfdkgRK-EZ-GVUZX8","EN1 1JD","47","11","https://www.google.com/maps/search/sandwich+shop/@51.6490995,-0.1563842,15z/data=!4m2!2m1!6e5?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.64909951995193,-0.15638423653233663,15z?hl=en","sandwich shop",,"Great Cambridge Rd","false","Pret A Manger","3.9","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJVQ4bnbwfdkgRK-EZ-GVUZX8"
"Unit 119a Coal Drops Yard, London N1C 4DQ, United Kingdom","Sandwich shop","Cafe",,,,,,,,,,"Sandwich shop","London","GB","false","51.5352147","-0.1261289","Unit 119a Coal Drops Yard","false","ChIJUb-SeecbdkgRfE_xoxQkmZc","N1C 4DQ","48","509","https://www.google.com/maps/search/sandwich+shop/@51.6490995,-0.1563842,15z/data=!4m2!2m1!6e5?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.64909951995193,-0.15638423653233663,15z?hl=en","sandwich shop",,"Unit 119a Coal Drops Yard","false","Sons + Daughters","3.8","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJUb-SeecbdkgRfE_xoxQkmZc"
